,area_id,area_name,area_type,year,per_capita_gdp,per_capita_gdp_percent_change
723,310M200US34900,Napa Metro Area (CA),region.msa,2009,54264,-4.105
724,310M200US34900,Napa Metro Area (CA),region.msa,2010,51406,-5.267
725,310M200US34900,Napa Metro Area (CA),region.msa,2011,51235,-0.33299999999999996
726,310M200US34900,Napa Metro Area (CA),region.msa,2012,51907,1.3119999999999998
727,310M200US34900,Napa Metro Area (CA),region.msa,2013,53771,3.591
728,310M200US19740,Denver Metro Area (CO),region.msa,2001,59863,0.0
729,310M200US19740,Denver Metro Area (CO),region.msa,2002,59422,-0.737
730,310M200US19740,Denver Metro Area (CO),region.msa,2003,59246,-0.29600000000000004
731,310M200US19740,Denver Metro Area (CO),region.msa,2004,59638,0.662
732,310M200US19740,Denver Metro Area (CO),region.msa,2005,61851,3.7110000000000003
733,310M200US19740,Denver Metro Area (CO),region.msa,2006,61816,-0.057
734,310M200US19740,Denver Metro Area (CO),region.msa,2007,61425,-0.633
735,310M200US19740,Denver Metro Area (CO),region.msa,2008,61486,0.099
736,310M200US19740,Denver Metro Area (CO),region.msa,2009,59373,-3.437
737,310M200US19740,Denver Metro Area (CO),region.msa,2010,59284,-0.15
738,310M200US19740,Denver Metro Area (CO),region.msa,2011,59221,-0.106
739,310M200US19740,Denver Metro Area (CO),region.msa,2012,60216,1.68
740,310M200US19740,Denver Metro Area (CO),region.msa,2013,61595,2.29
741,310M200US17820,Colorado Springs Metro Area (CO),region.msa,2001,41086,0.0
742,310M200US17820,Colorado Springs Metro Area (CO),region.msa,2002,40080,-2.449
743,310M200US17820,Colorado Springs Metro Area (CO),region.msa,2003,41245,2.907
744,310M200US17820,Colorado Springs Metro Area (CO),region.msa,2004,41368,0.298
745,310M200US17820,Colorado Springs Metro Area (CO),region.msa,2005,42411,2.521
746,310M200US17820,Colorado Springs Metro Area (CO),region.msa,2006,41533,-2.07
747,310M200US17820,Colorado Springs Metro Area (CO),region.msa,2007,41546,0.031
748,310M200US17820,Colorado Springs Metro Area (CO),region.msa,2008,39981,-3.767
749,310M200US17820,Colorado Springs Metro Area (CO),region.msa,2009,39405,-1.4409999999999998
750,310M200US17820,Colorado Springs Metro Area (CO),region.msa,2010,39800,1.002
751,310M200US17820,Colorado Springs Metro Area (CO),region.msa,2011,39864,0.161
752,310M200US17820,Colorado Springs Metro Area (CO),region.msa,2012,40032,0.42100000000000004
753,310M200US17820,Colorado Springs Metro Area (CO),region.msa,2013,39377,-1.636
754,310M200US22660,Fort Collins Metro Area (CO),region.msa,2001,37880,0.0
755,310M200US22660,Fort Collins Metro Area (CO),region.msa,2002,39556,4.4239999999999995
756,310M200US22660,Fort Collins Metro Area (CO),region.msa,2003,39279,-0.7
757,310M200US22660,Fort Collins Metro Area (CO),region.msa,2004,39431,0.387
758,310M200US22660,Fort Collins Metro Area (CO),region.msa,2005,39738,0.779
759,310M200US22660,Fort Collins Metro Area (CO),region.msa,2006,39553,-0.466
760,310M200US22660,Fort Collins Metro Area (CO),region.msa,2007,39814,0.66
761,310M200US22660,Fort Collins Metro Area (CO),region.msa,2008,39023,-1.9869999999999999
762,310M200US22660,Fort Collins Metro Area (CO),region.msa,2009,37425,-4.095
763,310M200US22660,Fort Collins Metro Area (CO),region.msa,2010,38426,2.675
764,310M200US22660,Fort Collins Metro Area (CO),region.msa,2011,38797,0.965
765,310M200US22660,Fort Collins Metro Area (CO),region.msa,2012,39293,1.278
766,310M200US22660,Fort Collins Metro Area (CO),region.msa,2013,39719,1.084
767,310M200US14500,Boulder Metro Area (CO),region.msa,2001,59213,0.0
768,310M200US14500,Boulder Metro Area (CO),region.msa,2002,57268,-3.285
769,310M200US14500,Boulder Metro Area (CO),region.msa,2003,58166,1.568
770,310M200US14500,Boulder Metro Area (CO),region.msa,2004,60076,3.284
771,310M200US14500,Boulder Metro Area (CO),region.msa,2005,61764,2.81
772,310M200US14500,Boulder Metro Area (CO),region.msa,2006,61996,0.376
773,310M200US14500,Boulder Metro Area (CO),region.msa,2007,64320,3.7489999999999997
774,310M200US14500,Boulder Metro Area (CO),region.msa,2008,64012,-0.479
775,310M200US14500,Boulder Metro Area (CO),region.msa,2009,61271,-4.282
776,310M200US14500,Boulder Metro Area (CO),region.msa,2010,62645,2.242
777,310M200US14500,Boulder Metro Area (CO),region.msa,2011,63237,0.945
778,310M200US14500,Boulder Metro Area (CO),region.msa,2012,64447,1.913
779,310M200US14500,Boulder Metro Area (CO),region.msa,2013,65508,1.646
780,310M200US24540,Greeley Metro Area (CO),region.msa,2001,33716,0.0
781,310M200US24540,Greeley Metro Area (CO),region.msa,2002,32473,-3.687
782,310M200US24540,Greeley Metro Area (CO),region.msa,2003,31235,-3.812
783,310M200US24540,Greeley Metro Area (CO),region.msa,2004,30768,-1.495
784,310M200US24540,Greeley Metro Area (CO),region.msa,2005,31121,1.147
785,310M200US24540,Greeley Metro Area (CO),region.msa,2006,30923,-0.636
786,310M200US24540,Greeley Metro Area (CO),region.msa,2007,30931,0.026000000000000002
787,310M200US24540,Greeley Metro Area (CO),region.msa,2008,29995,-3.0260000000000002
788,310M200US24540,Greeley Metro Area (CO),region.msa,2009,28996,-3.3310000000000004
789,310M200US24540,Greeley Metro Area (CO),region.msa,2010,28487,-1.755
790,310M200US24540,Greeley Metro Area (CO),region.msa,2011,28597,0.386
791,310M200US24540,Greeley Metro Area (CO),region.msa,2012,29604,3.5210000000000004
792,310M200US24540,Greeley Metro Area (CO),region.msa,2013,31848,7.58
793,310M200US39380,Pueblo Metro Area (CO),region.msa,2001,28442,0.0
794,310M200US39380,Pueblo Metro Area (CO),region.msa,2002,27539,-3.175
795,310M200US39380,Pueblo Metro Area (CO),region.msa,2003,27264,-0.9990000000000001
796,310M200US39380,Pueblo Metro Area (CO),region.msa,2004,28248,3.609
797,310M200US39380,Pueblo Metro Area (CO),region.msa,2005,26252,-7.066
798,310M200US39380,Pueblo Metro Area (CO),region.msa,2006,25800,-1.722
799,310M200US39380,Pueblo Metro Area (CO),region.msa,2007,25880,0.31
800,310M200US39380,Pueblo Metro Area (CO),region.msa,2008,26029,0.5760000000000001
801,310M200US39380,Pueblo Metro Area (CO),region.msa,2009,26124,0.365
802,310M200US39380,Pueblo Metro Area (CO),region.msa,2010,25705,-1.604
803,310M200US39380,Pueblo Metro Area (CO),region.msa,2011,26188,1.879
804,310M200US39380,Pueblo Metro Area (CO),region.msa,2012,26799,2.333
805,310M200US39380,Pueblo Metro Area (CO),region.msa,2013,26809,0.037000000000000005
806,310M200US24300,Grand Junction Metro Area (CO),region.msa,2001,31167,0.0
807,310M200US24300,Grand Junction Metro Area (CO),region.msa,2002,31635,1.5019999999999998
808,310M200US24300,Grand Junction Metro Area (CO),region.msa,2003,31540,-0.3
809,310M200US24300,Grand Junction Metro Area (CO),region.msa,2004,31844,0.9640000000000001
810,310M200US24300,Grand Junction Metro Area (CO),region.msa,2005,32979,3.5639999999999996
811,310M200US24300,Grand Junction Metro Area (CO),region.msa,2006,33756,2.356
812,310M200US24300,Grand Junction Metro Area (CO),region.msa,2007,35480,5.107
813,310M200US24300,Grand Junction Metro Area (CO),region.msa,2008,37612,6.0089999999999995
814,310M200US24300,Grand Junction Metro Area (CO),region.msa,2009,33391,-11.222000000000001
815,310M200US24300,Grand Junction Metro Area (CO),region.msa,2010,32301,-3.264
816,310M200US24300,Grand Junction Metro Area (CO),region.msa,2011,32578,0.858
817,310M200US24300,Grand Junction Metro Area (CO),region.msa,2012,32950,1.1420000000000001
818,310M200US24300,Grand Junction Metro Area (CO),region.msa,2013,32732,-0.662
819,310M200US25540,Hartford Metro Area (CT),region.msa,2001,61961,0.0
820,310M200US25540,Hartford Metro Area (CT),region.msa,2002,59505,-3.964
821,310M200US25540,Hartford Metro Area (CT),region.msa,2003,59725,0.37
822,310M200US25540,Hartford Metro Area (CT),region.msa,2004,63779,6.787999999999999
823,310M200US25540,Hartford Metro Area (CT),region.msa,2005,65134,2.125
824,310M200US25540,Hartford Metro Area (CT),region.msa,2006,67484,3.608
825,310M200US25540,Hartford Metro Area (CT),region.msa,2007,71421,5.834
826,310M200US25540,Hartford Metro Area (CT),region.msa,2008,70250,-1.64
827,310M200US25540,Hartford Metro Area (CT),region.msa,2009,68852,-1.99
828,310M200US25540,Hartford Metro Area (CT),region.msa,2010,68005,-1.23
829,310M200US25540,Hartford Metro Area (CT),region.msa,2011,65776,-3.278
830,310M200US25540,Hartford Metro Area (CT),region.msa,2012,66203,0.649
831,310M200US25540,Hartford Metro Area (CT),region.msa,2013,66870,1.008
832,310M200US14860,Bridgeport Metro Area (CT),region.msa,2001,87563,0.0
833,310M200US14860,Bridgeport Metro Area (CT),region.msa,2002,86569,-1.135
834,310M200US14860,Bridgeport Metro Area (CT),region.msa,2003,87307,0.852
835,310M200US14860,Bridgeport Metro Area (CT),region.msa,2004,91982,5.355
836,310M200US14860,Bridgeport Metro Area (CT),region.msa,2005,94423,2.654
837,310M200US14860,Bridgeport Metro Area (CT),region.msa,2006,97622,3.388
838,310M200US14860,Bridgeport Metro Area (CT),region.msa,2007,99827,2.259
839,310M200US14860,Bridgeport Metro Area (CT),region.msa,2008,95217,-4.618
840,310M200US14860,Bridgeport Metro Area (CT),region.msa,2009,88459,-7.097
841,310M200US14860,Bridgeport Metro Area (CT),region.msa,2010,90788,2.633
842,310M200US14860,Bridgeport Metro Area (CT),region.msa,2011,92214,1.571
843,310M200US14860,Bridgeport Metro Area (CT),region.msa,2012,93322,1.202
844,310M200US14860,Bridgeport Metro Area (CT),region.msa,2013,93404,0.08800000000000001
845,310M200US49340,Worcester Metro Area (MA-CT),region.msa,2001,36509,0.0
846,310M200US49340,Worcester Metro Area (MA-CT),region.msa,2002,36211,-0.816
847,310M200US49340,Worcester Metro Area (MA-CT),region.msa,2003,37407,3.303
848,310M200US49340,Worcester Metro Area (MA-CT),region.msa,2004,37354,-0.142
849,310M200US49340,Worcester Metro Area (MA-CT),region.msa,2005,37325,-0.078
850,310M200US49340,Worcester Metro Area (MA-CT),region.msa,2006,37607,0.7559999999999999
851,310M200US49340,Worcester Metro Area (MA-CT),region.msa,2007,37663,0.149
852,310M200US49340,Worcester Metro Area (MA-CT),region.msa,2008,37523,-0.37200000000000005
853,310M200US49340,Worcester Metro Area (MA-CT),region.msa,2009,35742,-4.746
854,310M200US49340,Worcester Metro Area (MA-CT),region.msa,2010,36733,2.773
855,310M200US49340,Worcester Metro Area (MA-CT),region.msa,2011,36837,0.28300000000000003
856,310M200US49340,Worcester Metro Area (MA-CT),region.msa,2012,36966,0.35
857,310M200US49340,Worcester Metro Area (MA-CT),region.msa,2013,37792,2.234
858,310M200US35300,New Haven Metro Area (CT),region.msa,2001,44826,0.0
859,310M200US35300,New Haven Metro Area (CT),region.msa,2002,46310,3.3110000000000004
860,310M200US35300,New Haven Metro Area (CT),region.msa,2003,46931,1.341
861,310M200US35300,New Haven Metro Area (CT),region.msa,2004,49779,6.068
862,310M200US35300,New Haven Metro Area (CT),region.msa,2005,49831,0.10400000000000001
863,310M200US35300,New Haven Metro Area (CT),region.msa,2006,50860,2.065
864,310M200US35300,New Haven Metro Area (CT),region.msa,2007,51181,0.631
865,310M200US35300,New Haven Metro Area (CT),region.msa,2008,50433,-1.4609999999999999
866,310M200US35300,New Haven Metro Area (CT),region.msa,2009,47581,-5.655
867,310M200US35300,New Haven Metro Area (CT),region.msa,2010,47409,-0.361
868,310M200US35300,New Haven Metro Area (CT),region.msa,2011,46821,-1.24
869,310M200US35300,New Haven Metro Area (CT),region.msa,2012,47322,1.07
870,310M200US35300,New Haven Metro Area (CT),region.msa,2013,48083,1.608
871,310M200US35980,Norwich Metro Area (CT),region.msa,2001,49843,0.0
872,310M200US35980,Norwich Metro Area (CT),region.msa,2002,53521,7.379
873,310M200US35980,Norwich Metro Area (CT),region.msa,2003,56074,4.77
874,310M200US35980,Norwich Metro Area (CT),region.msa,2004,60992,8.771
875,310M200US35980,Norwich Metro Area (CT),region.msa,2005,62026,1.695
876,310M200US35980,Norwich Metro Area (CT),region.msa,2006,65735,5.98
877,310M200US35980,Norwich Metro Area (CT),region.msa,2007,66487,1.1440000000000001
878,310M200US35980,Norwich Metro Area (CT),region.msa,2008,65956,-0.799
879,310M200US35980,Norwich Metro Area (CT),region.msa,2009,58894,-10.707
880,310M200US35980,Norwich Metro Area (CT),region.msa,2010,57702,-2.024
881,310M200US35980,Norwich Metro Area (CT),region.msa,2011,53722,-6.898
882,310M200US35980,Norwich Metro Area (CT),region.msa,2012,52702,-1.899
883,310M200US35980,Norwich Metro Area (CT),region.msa,2013,52559,-0.271
884,310M200US47900,Washington Metro Area (DC-VA-MD-WV),region.msa,2001,66828,0.0
885,310M200US47900,Washington Metro Area (DC-VA-MD-WV),region.msa,2002,67872,1.5619999999999998
886,310M200US47900,Washington Metro Area (DC-VA-MD-WV),region.msa,2003,69501,2.4
887,310M200US47900,Washington Metro Area (DC-VA-MD-WV),region.msa,2004,72532,4.361000000000001
888,310M200US47900,Washington Metro Area (DC-VA-MD-WV),region.msa,2005,74558,2.793
889,310M200US47900,Washington Metro Area (DC-VA-MD-WV),region.msa,2006,75221,0.889
890,310M200US47900,Washington Metro Area (DC-VA-MD-WV),region.msa,2007,76044,1.094
891,310M200US47900,Washington Metro Area (DC-VA-MD-WV),region.msa,2008,76710,0.8759999999999999
892,310M200US47900,Washington Metro Area (DC-VA-MD-WV),region.msa,2009,75283,-1.86
893,310M200US47900,Washington Metro Area (DC-VA-MD-WV),region.msa,2010,76035,0.9990000000000001
894,310M200US47900,Washington Metro Area (DC-VA-MD-WV),region.msa,2011,75903,-0.174
895,310M200US47900,Washington Metro Area (DC-VA-MD-WV),region.msa,2012,75198,-0.929
896,310M200US47900,Washington Metro Area (DC-VA-MD-WV),region.msa,2013,73461,-2.31
897,310M200US37980,Philadelphia Metro Area (PA-NJ-DE-MD),region.msa,2001,53209,0.0
898,310M200US37980,Philadelphia Metro Area (PA-NJ-DE-MD),region.msa,2002,53991,1.47
899,310M200US37980,Philadelphia Metro Area (PA-NJ-DE-MD),region.msa,2003,55343,2.504
900,310M200US37980,Philadelphia Metro Area (PA-NJ-DE-MD),region.msa,2004,56348,1.8159999999999998
901,310M200US37980,Philadelphia Metro Area (PA-NJ-DE-MD),region.msa,2005,57092,1.32
902,310M200US37980,Philadelphia Metro Area (PA-NJ-DE-MD),region.msa,2006,57932,1.4709999999999999
903,310M200US37980,Philadelphia Metro Area (PA-NJ-DE-MD),region.msa,2007,58762,1.433
904,310M200US37980,Philadelphia Metro Area (PA-NJ-DE-MD),region.msa,2008,59225,0.7879999999999999
905,310M200US37980,Philadelphia Metro Area (PA-NJ-DE-MD),region.msa,2009,58324,-1.521
906,310M200US37980,Philadelphia Metro Area (PA-NJ-DE-MD),region.msa,2010,58696,0.638
907,310M200US37980,Philadelphia Metro Area (PA-NJ-DE-MD),region.msa,2011,58854,0.26899999999999996
908,310M200US37980,Philadelphia Metro Area (PA-NJ-DE-MD),region.msa,2012,59264,0.6970000000000001
909,310M200US37980,Philadelphia Metro Area (PA-NJ-DE-MD),region.msa,2013,59339,0.127
910,310M200US41540,Salisbury Metro Area (MD-DE),region.msa,2001,34528,0.0
911,310M200US41540,Salisbury Metro Area (MD-DE),region.msa,2002,33809,-2.082
912,310M200US41540,Salisbury Metro Area (MD-DE),region.msa,2003,35157,3.987
913,310M200US41540,Salisbury Metro Area (MD-DE),region.msa,2004,37216,5.857
914,310M200US41540,Salisbury Metro Area (MD-DE),region.msa,2005,39023,4.855
915,310M200US41540,Salisbury Metro Area (MD-DE),region.msa,2006,40004,2.5140000000000002
916,310M200US41540,Salisbury Metro Area (MD-DE),region.msa,2007,40763,1.8969999999999998
917,310M200US41540,Salisbury Metro Area (MD-DE),region.msa,2008,37811,-7.242000000000001
918,310M200US41540,Salisbury Metro Area (MD-DE),region.msa,2009,36002,-4.784
919,310M200US41540,Salisbury Metro Area (MD-DE),region.msa,2010,35395,-1.686
920,310M200US41540,Salisbury Metro Area (MD-DE),region.msa,2011,33819,-4.453
921,310M200US41540,Salisbury Metro Area (MD-DE),region.msa,2012,33554,-0.784
922,310M200US41540,Salisbury Metro Area (MD-DE),region.msa,2013,33913,1.07
923,310M200US20100,Dover Metro Area (DE),region.msa,2001,39825,0.0
924,310M200US20100,Dover Metro Area (DE),region.msa,2002,40524,1.755
925,310M200US20100,Dover Metro Area (DE),region.msa,2003,40506,-0.044000000000000004
926,310M200US20100,Dover Metro Area (DE),region.msa,2004,41860,3.343
927,310M200US20100,Dover Metro Area (DE),region.msa,2005,40719,-2.7260000000000004
928,310M200US20100,Dover Metro Area (DE),region.msa,2006,40057,-1.626
929,310M200US20100,Dover Metro Area (DE),region.msa,2007,39391,-1.663
930,310M200US20100,Dover Metro Area (DE),region.msa,2008,37858,-3.892
931,310M200US20100,Dover Metro Area (DE),region.msa,2009,39624,4.665
932,310M200US20100,Dover Metro Area (DE),region.msa,2010,37086,-6.405
933,310M200US20100,Dover Metro Area (DE),region.msa,2011,35282,-4.864
934,310M200US20100,Dover Metro Area (DE),region.msa,2012,35558,0.782
935,310M200US20100,Dover Metro Area (DE),region.msa,2013,35611,0.149
936,310M200US33100,Miami Metro Area (FL),region.msa,2001,44121,0.0
937,310M200US33100,Miami Metro Area (FL),region.msa,2002,44873,1.704
938,310M200US33100,Miami Metro Area (FL),region.msa,2003,45508,1.415
939,310M200US33100,Miami Metro Area (FL),region.msa,2004,46984,3.2430000000000003
940,310M200US33100,Miami Metro Area (FL),region.msa,2005,49685,5.749
941,310M200US33100,Miami Metro Area (FL),region.msa,2006,51124,2.8960000000000004
942,310M200US33100,Miami Metro Area (FL),region.msa,2007,51360,0.462
943,310M200US33100,Miami Metro Area (FL),region.msa,2008,49404,-3.8080000000000003
944,310M200US33100,Miami Metro Area (FL),region.msa,2009,45043,-8.827
945,310M200US33100,Miami Metro Area (FL),region.msa,2010,44386,-1.459
946,310M200US33100,Miami Metro Area (FL),region.msa,2011,43806,-1.307
947,310M200US33100,Miami Metro Area (FL),region.msa,2012,44580,1.767
948,310M200US33100,Miami Metro Area (FL),region.msa,2013,45145,1.2670000000000001
949,310M200US45300,Tampa Metro Area (FL),region.msa,2001,38935,0.0
950,310M200US45300,Tampa Metro Area (FL),region.msa,2002,40122,3.049
951,310M200US45300,Tampa Metro Area (FL),region.msa,2003,41235,2.7739999999999996
952,310M200US45300,Tampa Metro Area (FL),region.msa,2004,42288,2.5540000000000003
953,310M200US45300,Tampa Metro Area (FL),region.msa,2005,43345,2.5
954,310M200US45300,Tampa Metro Area (FL),region.msa,2006,44033,1.587
955,310M200US45300,Tampa Metro Area (FL),region.msa,2007,43808,-0.511
956,310M200US45300,Tampa Metro Area (FL),region.msa,2008,41736,-4.73
957,310M200US45300,Tampa Metro Area (FL),region.msa,2009,39739,-4.785
958,310M200US45300,Tampa Metro Area (FL),region.msa,2010,39066,-1.694
959,310M200US45300,Tampa Metro Area (FL),region.msa,2011,38625,-1.129
960,310M200US45300,Tampa Metro Area (FL),region.msa,2012,39614,2.5610000000000004
961,310M200US45300,Tampa Metro Area (FL),region.msa,2013,40153,1.361
962,310M200US36740,Orlando Metro Area (FL),region.msa,2001,47716,0.0
963,310M200US36740,Orlando Metro Area (FL),region.msa,2002,48332,1.291
964,310M200US36740,Orlando Metro Area (FL),region.msa,2003,49523,2.464
965,310M200US36740,Orlando Metro Area (FL),region.msa,2004,50945,2.8710000000000004
966,310M200US36740,Orlando Metro Area (FL),region.msa,2005,53016,4.065
967,310M200US36740,Orlando Metro Area (FL),region.msa,2006,53500,0.9129999999999999
968,310M200US36740,Orlando Metro Area (FL),region.msa,2007,53550,0.09300000000000001
969,310M200US36740,Orlando Metro Area (FL),region.msa,2008,50583,-5.541
970,310M200US36740,Orlando Metro Area (FL),region.msa,2009,47303,-6.484
971,310M200US36740,Orlando Metro Area (FL),region.msa,2010,47023,-0.5920000000000001
972,310M200US36740,Orlando Metro Area (FL),region.msa,2011,45862,-2.469
973,310M200US36740,Orlando Metro Area (FL),region.msa,2012,45893,0.068
974,310M200US36740,Orlando Metro Area (FL),region.msa,2013,45855,-0.083
975,310M200US27260,Jacksonville Metro Area (FL),region.msa,2001,43558,0.0
976,310M200US27260,Jacksonville Metro Area (FL),region.msa,2002,43946,0.8909999999999999
977,310M200US27260,Jacksonville Metro Area (FL),region.msa,2003,45740,4.082
978,310M200US27260,Jacksonville Metro Area (FL),region.msa,2004,46438,1.526
979,310M200US27260,Jacksonville Metro Area (FL),region.msa,2005,47640,2.588
980,310M200US27260,Jacksonville Metro Area (FL),region.msa,2006,49056,2.972
981,310M200US27260,Jacksonville Metro Area (FL),region.msa,2007,48124,-1.9
982,310M200US27260,Jacksonville Metro Area (FL),region.msa,2008,45158,-6.162999999999999
983,310M200US27260,Jacksonville Metro Area (FL),region.msa,2009,42243,-6.455
984,310M200US27260,Jacksonville Metro Area (FL),region.msa,2010,42068,-0.414
985,310M200US27260,Jacksonville Metro Area (FL),region.msa,2011,41352,-1.702
986,310M200US27260,Jacksonville Metro Area (FL),region.msa,2012,41650,0.721
987,310M200US27260,Jacksonville Metro Area (FL),region.msa,2013,41752,0.245
988,310M200US35840,North Port Metro Area (FL),region.msa,2001,34799,0.0
989,310M200US35840,North Port Metro Area (FL),region.msa,2002,35699,2.5860000000000003
990,310M200US35840,North Port Metro Area (FL),region.msa,2003,36414,2.003
991,310M200US35840,North Port Metro Area (FL),region.msa,2004,37720,3.5869999999999997
992,310M200US35840,North Port Metro Area (FL),region.msa,2005,39812,5.546
993,310M200US35840,North Port Metro Area (FL),region.msa,2006,40442,1.5819999999999999
994,310M200US35840,North Port Metro Area (FL),region.msa,2007,39161,-3.167
995,310M200US35840,North Port Metro Area (FL),region.msa,2008,36085,-7.855
996,310M200US35840,North Port Metro Area (FL),region.msa,2009,33714,-6.571000000000001
997,310M200US35840,North Port Metro Area (FL),region.msa,2010,32914,-2.373
998,310M200US35840,North Port Metro Area (FL),region.msa,2011,32648,-0.8079999999999999
999,310M200US35840,North Port Metro Area (FL),region.msa,2012,32389,-0.7929999999999999
1000,310M200US35840,North Port Metro Area (FL),region.msa,2013,33251,2.661
1001,310M200US15980,Cape Coral Metro Area (FL),region.msa,2001,39504,0.0
1002,310M200US15980,Cape Coral Metro Area (FL),region.msa,2002,39428,-0.192
1003,310M200US15980,Cape Coral Metro Area (FL),region.msa,2003,39305,-0.312
1004,310M200US15980,Cape Coral Metro Area (FL),region.msa,2004,40572,3.2239999999999998
1005,310M200US15980,Cape Coral Metro Area (FL),region.msa,2005,42258,4.156000000000001
1006,310M200US15980,Cape Coral Metro Area (FL),region.msa,2006,41444,-1.926
1007,310M200US15980,Cape Coral Metro Area (FL),region.msa,2007,38816,-6.341
1008,310M200US15980,Cape Coral Metro Area (FL),region.msa,2008,35269,-9.138
1009,310M200US15980,Cape Coral Metro Area (FL),region.msa,2009,32252,-8.554
1010,310M200US15980,Cape Coral Metro Area (FL),region.msa,2010,31303,-2.9419999999999997
1011,310M200US15980,Cape Coral Metro Area (FL),region.msa,2011,30214,-3.4789999999999996
1012,310M200US15980,Cape Coral Metro Area (FL),region.msa,2012,30230,0.053
1013,310M200US15980,Cape Coral Metro Area (FL),region.msa,2013,30497,0.883
1014,310M200US29460,Lakeland Metro Area (FL),region.msa,2001,29574,0.0
1015,310M200US29460,Lakeland Metro Area (FL),region.msa,2002,30276,2.374
1016,310M200US29460,Lakeland Metro Area (FL),region.msa,2003,30748,1.5590000000000002
1017,310M200US29460,Lakeland Metro Area (FL),region.msa,2004,31558,2.634
1018,310M200US29460,Lakeland Metro Area (FL),region.msa,2005,31956,1.261
1019,310M200US29460,Lakeland Metro Area (FL),region.msa,2006,32175,0.685
1020,310M200US29460,Lakeland Metro Area (FL),region.msa,2007,31221,-2.965
1021,310M200US29460,Lakeland Metro Area (FL),region.msa,2008,30135,-3.478
1022,310M200US29460,Lakeland Metro Area (FL),region.msa,2009,28575,-5.1770000000000005
1023,310M200US29460,Lakeland Metro Area (FL),region.msa,2010,28366,-0.731
1024,310M200US29460,Lakeland Metro Area (FL),region.msa,2011,27640,-2.559
1025,310M200US29460,Lakeland Metro Area (FL),region.msa,2012,27420,-0.7959999999999999
1026,310M200US29460,Lakeland Metro Area (FL),region.msa,2013,28015,2.17
1027,310M200US19660,Deltona Metro Area (FL),region.msa,2001,25457,0.0
1028,310M200US19660,Deltona Metro Area (FL),region.msa,2002,25204,-0.9940000000000001
1029,310M200US19660,Deltona Metro Area (FL),region.msa,2003,25487,1.123
1030,310M200US19660,Deltona Metro Area (FL),region.msa,2004,25681,0.7609999999999999
1031,310M200US19660,Deltona Metro Area (FL),region.msa,2005,25923,0.9420000000000001
1032,310M200US19660,Deltona Metro Area (FL),region.msa,2006,25915,-0.031
1033,310M200US19660,Deltona Metro Area (FL),region.msa,2007,25595,-1.235
1034,310M200US19660,Deltona Metro Area (FL),region.msa,2008,23853,-6.806
1035,310M200US19660,Deltona Metro Area (FL),region.msa,2009,22403,-6.079
1036,310M200US19660,Deltona Metro Area (FL),region.msa,2010,22316,-0.38799999999999996
1037,310M200US19660,Deltona Metro Area (FL),region.msa,2011,21496,-3.674
1038,310M200US19660,Deltona Metro Area (FL),region.msa,2012,21818,1.4980000000000002
1039,310M200US19660,Deltona Metro Area (FL),region.msa,2013,21782,-0.165
1040,310M200US37340,Palm Bay Metro Area (FL),region.msa,2001,29192,0.0
1041,310M200US37340,Palm Bay Metro Area (FL),region.msa,2002,29994,2.747
1042,310M200US37340,Palm Bay Metro Area (FL),region.msa,2003,31403,4.698
1043,310M200US37340,Palm Bay Metro Area (FL),region.msa,2004,33843,7.77
1044,310M200US37340,Palm Bay Metro Area (FL),region.msa,2005,34840,2.946
1045,310M200US37340,Palm Bay Metro Area (FL),region.msa,2006,35122,0.809
1046,310M200US37340,Palm Bay Metro Area (FL),region.msa,2007,35939,2.326
1047,310M200US37340,Palm Bay Metro Area (FL),region.msa,2008,35187,-2.092
1048,310M200US37340,Palm Bay Metro Area (FL),region.msa,2009,33845,-3.8139999999999996
1049,310M200US37340,Palm Bay Metro Area (FL),region.msa,2010,33703,-0.42
1050,310M200US37340,Palm Bay Metro Area (FL),region.msa,2011,32083,-4.8069999999999995
1051,310M200US37340,Palm Bay Metro Area (FL),region.msa,2012,31743,-1.06
1052,310M200US37340,Palm Bay Metro Area (FL),region.msa,2013,31586,-0.495
1053,310M200US37860,Pensacola Metro Area (FL),region.msa,2001,30957,0.0
1054,310M200US37860,Pensacola Metro Area (FL),region.msa,2002,30289,-2.158
1055,310M200US37860,Pensacola Metro Area (FL),region.msa,2003,30879,1.9480000000000002
1056,310M200US37860,Pensacola Metro Area (FL),region.msa,2004,32427,5.013
1057,310M200US37860,Pensacola Metro Area (FL),region.msa,2005,32613,0.574
1058,310M200US37860,Pensacola Metro Area (FL),region.msa,2006,33720,3.3939999999999997
1059,310M200US37860,Pensacola Metro Area (FL),region.msa,2007,33418,-0.8959999999999999
1060,310M200US37860,Pensacola Metro Area (FL),region.msa,2008,31759,-4.9639999999999995
1061,310M200US37860,Pensacola Metro Area (FL),region.msa,2009,30714,-3.29
1062,310M200US37860,Pensacola Metro Area (FL),region.msa,2010,31051,1.097
1063,310M200US37860,Pensacola Metro Area (FL),region.msa,2011,31014,-0.11900000000000001
1064,310M200US37860,Pensacola Metro Area (FL),region.msa,2012,30772,-0.78
1065,310M200US37860,Pensacola Metro Area (FL),region.msa,2013,30430,-1.111
1066,310M200US38940,Port St. Lucie Metro Area (FL),region.msa,2001,26480,0.0
1067,310M200US38940,Port St. Lucie Metro Area (FL),region.msa,2002,27326,3.195
1068,310M200US38940,Port St. Lucie Metro Area (FL),region.msa,2003,27821,1.811
